product_id,name,short_name,sku,price,list_price,discount,discount_rate,rating_average,review_count,order_count,favourite_count,thumbnail_url,brand_name,brand_id,seller_name,seller_id,seller_sku,category_name,category_id,short_description,specifications,inventory_status,stock_item_qty,stock_item_max_sale_qty,has_ebook,is_fresh,is_genuine,url_path,product_url,ai_review_summary
275399964,Túi Đựng Ly Giữ Nhiệt Lớn 900ml - Nhiều Hoa Văn,,6832054801791,38000,38000,0,0,4.5,4,,0,https://salt.tikicdn.com/cache/280x280/ts/product/31/dc/8f/4905c2fcd76c26ce6901aa639f3ba5d6.jpg,NAVIVU,5706641,Ghế Nam Việt,17480,5512880926552,Nhà Cửa - Đời Sống,1883,"Đóng gói: 1 túi giữ nhiệt (không kèm ly)Kích thước túi: Đường kính đáy 7cm, miệng túi 10cm, cao 17cm, có thể co giãn 1 - 2 cm. Shop cũng có bán dây kéo dài giúp dây treo dài thêm tối đa 45cm.Được th...",Thương hiệu: NAVIVU; Xuất xứ thương hiệu: Việt Nam; Xuất xứ (Made in): Trung Quốc; Sản phẩm có được bảo hành không?: Không,available,1000,1000,False,False,,tui-dung-ly-giu-nhiet-lon-900ml-nhieu-hoa-van-p275399964.html?spid=275399974,https://tiki.vn/tui-dung-ly-giu-nhiet-lon-900ml-nhieu-hoa-van-p275399964.html?spid=275399974,
275088891,"Thảm ngủ trưa văn phòng, tấm lót, chiếu ngủ trưa văn phòng đa năng EMA",,5942112221377,170000,170000,0,0,4.7,6,,0,https://salt.tikicdn.com/cache/280x280/ts/product/be/1c/56/f492376a98350af003133b8fa82c2947.jpg,Ema,3955813,Gối nêm Hi-Sleep Store,18299,3706177716481,Chiếu ngủ văn phòng,67529,"ĐẶC ĐIỂM NỔI BẬT- Bề mặt tráng nhôm cách nhiệt tốt cho sức khỏe của người sử dụng, ruột EPE cách nhiệt tốt, nằm không lạnh lưng- Không thấm nước, dễ lau sạch bằng khăn ướt, không cần giặt- Sử dụn...","Thương hiệu: Ema; Xuất xứ thương hiệu: Việt Nam; Chất liệu: <ul>
<li>Ruột xốp EPE tráng nhôm 2 mặt</li>
<li>Túi đựng nhựa PE in logo EMA</li>
</ul>; Hướng dẫn bảo quản: <ul>
<li>Bảo quản nơi khô thoáng tránh ánh nắng trực tiếp</li>
</ul>; Hướng dẫn sử dụng: <ul>
<li>Trải trực tiếp ra đất và nằm trực tiếp lên thảm để sử dụng</li>
</ul>; Kích thước (Dài x Rộng x Cao): 1mx2m hoặc 2mx2m; Chất liệu: Xốp PE tráng bạc; Xuất xứ (Made in): Trung Quốc; Sản phẩm có được bảo hành không?: Không",available,1000,1000,False,False,,tham-ngu-trua-van-phong-tam-lot-chieu-ngu-trua-van-phong-da-nang-ema-p275088891.html?spid=275088895,https://tiki.vn/tham-ngu-trua-van-phong-tam-lot-chieu-ngu-trua-van-phong-da-nang-ema-p275088891.html?spid=275088895,
274100170,Ly nhựa 2 lớp Cherry Blossom Double wall Cold Cup LocknLock HAP522 - Kèm ống hút - Dung tích 750ml,,5315094074389,142450,259000,116550,45,5,2,,0,https://salt.tikicdn.com/cache/280x280/ts/product/07/6c/6e/90eeaf5f7b4c88066cd5d4d25a322f81.jpg,Lock&Lock,8126075,Tiki Trading,1,5898189321523,Nhà Cửa - Đời Sống,1883,- Dung tích lớn 750ml- Thiết kế nhẹ nhàng và tinh tế- Cấu trúc tường đôi- Nắp có lỗ cố định ống hút và gioăng silicone- Bao gồm ống hút- Cung cấp đủ nước cho bạn suốt cả ngày dài- Họa tiết hoa ...,Thương hiệu: Lock&Lock; Xuất xứ thương hiệu: Hàn Quốc; Chất liệu: Cup body + cap: AS; Straw: PP; Sealing ring: Silicone; Model: HAP522; Khả năng giữ nhiệt: Không giữ nhiệt; Kích thước (Dài x Rộng x Cao): 101 x 67.5 x 199 mm; Xuất xứ (Made in): Trung Quốc; Sản phẩm có được bảo hành không?: Không,available,1000,1000,False,False,,ly-nhua-2-lop-cherry-blossom-double-wall-cold-cup-locknlock-hap522-kem-ong-hut-dung-tich-750ml-p274100170.html?spid=274100733,https://tiki.vn/ly-nhua-2-lop-cherry-blossom-double-wall-cold-cup-locknlock-hap522-kem-ong-hut-dung-tich-750ml-p274100170.html?spid=274100733,
273303507,Combo Đệm Mông Và Tựa Lưng Công Thái Học Tích Hợp Massage Chườm Nóng Gối Cao Su Non Giảm Đau Cột Sống Lưng - Sairui,,4836940898953,619000,619000,0,0,5,1,,0,https://salt.tikicdn.com/cache/280x280/ts/product/73/15/f3/3c18dc47955e26d3fed5851644d17890.jpg,sr LIFE EXPERTS SAIRUI,8243454,Sairui Store,324626,7887079792132,"Nội thất phòng học, làm việc khác",23660,"LƯU Ý:- Gối sử dụng dòng điện trực tiếp: Giúp an toàn hơn khi sử dụng lâu dài, có thể sử dụng được cho sạc dự phòng.- Gối không tích hợp pin. Không kèm củ sạc.- Màu sắc có thể chênh lệc...","Thương hiệu: sr LIFE EXPERTS SAIRUI; Xuất xứ thương hiệu: Việt Nam; Chất liệu: <p>Cao su non</p>; Hướng dẫn sử dụng: <p class=""irIKAp"">HƯỚNG DẪN SỬ DỤNG:</p>
<p class=""irIKAp"">Gối Tựa Lưng Tích Hợp Massage Chườm Nóng:</p>
<p class=""irIKAp"">- Cắm dây và kết nối với dòng điện 5V/2A (10W) trở lên (đầu USB A nên có thể kết nối với cốc sạc điện thoại, tẩu sạc ô tô, sạc dự phòng).</p>
<p class=""irIKAp"">- NHẤN GIỮ 5 giây để bật/tắt các chế độ.</p>
<p class=""irIKAp"">- Có thể chuyển đổi qua lại các chế độ cũng như các mức độ.</p>
<p class=""irIKAp"">Đệm Lót Ghế:</p>
<p class=""irIKAp"">- Gối vừa xuất xưởng nên có thể còn bám mùi nồng của cao su non, để khử mùi thì có thể đem ra nắng phơi hoặc để nơi thoáng khí vài ngày sau mùi sẽ mất.</p>
<p class=""irIKAp"">- Có thể tháo vỏ gối ra vệ sinh khi bám bẩn.</p>; Model: Công thái học; Chất liệu: Cao su non; Xuất xứ (Made in): Trung Quốc; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Điện tử; Thời gian bảo hành: 12 Tháng",available,1000,1000,False,False,,combo-dem-mong-va-tua-lung-cong-thai-hoc-tich-hop-massage-chuom-nong-goi-cao-su-non-giam-dau-cot-song-lung-sairui-p273303507.html?spid=275292900,https://tiki.vn/combo-dem-mong-va-tua-lung-cong-thai-hoc-tich-hop-massage-chuom-nong-goi-cao-su-non-giam-dau-cot-song-lung-sairui-p273303507.html?spid=275292900,
217778590,"Băng keo chống thấm KG13, chống dột dán siêu dính trên mọi bề mặt, dán mái tôn, tường, ống nước cao cấp dài 5m- Hàng chính hãng",,6605350359470,53000,53000,0,0,4.5,25,,0,https://salt.tikicdn.com/cache/280x280/ts/product/28/27/3f/51c64435c7c7cf0c3b56b7e75005b365.png,KINGO,512067,GD Tiến Phát,298600,3511163990276,Nhà Cửa - Đời Sống,1883,"*ƯU Điểm Của Băng Keo Chống Thấm, Chống Dột Dán Siêu Dính Trên Mọi Bề Mặt, Dán Mái Tôn, Dán Tường, Dán Ống Nước- Keo chống dột sử dụng trên tất cả các chất liệu: Kim loại, nhựa, gỗ, cao su, kính, tư...","Thương hiệu: KINGO; Xuất xứ thương hiệu: China; Chất liệu: <p>keo dán chống thấm, chống dột</p>; Hướng dẫn bảo quản: <p>để xa tầm tay trẻ em</p>
<p>để nơi khô thoáng</p>; Hướng dẫn sử dụng: <p><strong>* HƯỚNG DẪN SỬ DỤNG KEO VÁ PHAO BƠI</strong><br />- Nên vệ sinh sạch bề mặt cần dán trước để băng keo đạt độ dính hoàn hảo nhất<br />- Xé giấy ở 1 đầu rồi vừa dán vừa kéo giấy khỏi băng keo cùng tác động một lực vừa phải<br />- Khi băng keo đã được dán như ý, tác động 1 lực lớn vào băng keo để băng keo đạt độ bám dính cao nhất.</p>
<p> </p>; Model: KG13; Kích thước (Dài x Rộng x Cao): 5X5X5; Xuất xứ (Made in): China; Trọng lượng sản phẩm: 200g; Sản phẩm có được bảo hành không?: Không",available,1000,1000,False,False,,bang-keo-chong-tham-chong-dot-dan-sieu-dinh-tren-moi-be-mat-dan-mai-ton-dan-tuong-dan-ong-nuoc-hang-cao-cap-chinh-hang-p217778590.html?spid=217778592,https://tiki.vn/bang-keo-chong-tham-chong-dot-dan-sieu-dinh-tren-moi-be-mat-dan-mai-ton-dan-tuong-dan-ong-nuoc-hang-cao-cap-chinh-hang-p217778590.html?spid=217778592,
195979647,Bình giữ nhiệt LocknLock Easy Outdoor Vacuum Bottle LHC1484 - Có nắp sử dụng được như cốc và dây đeo vai - 1.2L - Hàng chính hãng,,5277282429714,702900,1278000,575100,45,4.7,42,,0,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/b5/45/69/46c70e91afa74d9633446e2cecc9171a.jpg,LocknLock,48077,Tiki Trading,1,5324634517068,Nhà Cửa - Đời Sống,1883,"Đặc điểm nổi bậtBình giữ nhiệt LocknLock Easy Outdoor Vacuum Bottle LHC1484 có cấu tạo nắp 2 lớp với nắp bên trong làm bằng được thiết kế kín hơi, giúp chống rò rỉ nước hoàn hảo, đồng thời giúp tăng...","Thương hiệu: LocknLock; Xuất xứ thương hiệu: Hàn Quốc; Chất liệu: <ul><li>Thân: Thép không gỉ(SUS304)</li>
<li>Nắp: Nhựa PP</li>
<li>Gioăng, viền bọc van: Silicone</li>
</ul>; Model: LHC1484; Khả năng giữ nhiệt: Giữ nóng: 6 - 8h<p>Giữ lạnh: 12 - 15h</p>; Kích thước (Dài x Rộng x Cao): 26.2 x 11.2 cm; Xuất xứ (Made in): Trung Quốc; Trọng lượng sản phẩm: 0.81kg; Sản phẩm có được bảo hành không?: Không",available,1000,1000,False,False,,binh-giu-nhiet-locknlock-easy-outdoor-vacuum-bottle-lhc1484-co-nap-su-dung-duoc-nhu-coc-va-day-deo-vai-1-2l-hang-chinh-hang-p195979647.html?spid=195979649,https://tiki.vn/binh-giu-nhiet-locknlock-easy-outdoor-vacuum-bottle-lhc1484-co-nap-su-dung-duoc-nhu-coc-va-day-deo-vai-1-2l-hang-chinh-hang-p195979647.html?spid=195979649,
190791221,"Hộp 4 pin sạc AA AAA Beston dung lượng cao, sạc lại nhiều lần - Hàng chính hãng",,6038066488227,60000,60000,0,0,4.8,62,,0,https://salt.tikicdn.com/cache/280x280/ts/product/3b/08/10/9eeac1fd7075f731ce00fbd81ad72ecc.jpg,BESTON,745957,Bách Hóa Online 24h,123029,1896181176405,Nhà Cửa - Đời Sống,1883,"Pin sạc AA AAA Beston dung lượng cao Hàng chính hãng Bảo hành 1 tháng Pin sạc lại nhiều lần thay thế cho pin Con thỏSản phẩm được sản xuất bởi hãng BESTON chuyên nghiệp, đã có kinh nghiệm 20 năm tron...","Thương hiệu: BESTON; Xuất xứ thương hiệu: Trung Quốc; Chất liệu: <p>Ni-MH</p>; Hướng dẫn bảo quản: <p>Tránh nơi ẩm thấp, tránh nóng</p>; Hướng dẫn sử dụng: <p>Dùng bộ sạc pin 1.2V hoặc bộ sạc đa năng để sạc.</p>; Kích thước (Dài x Rộng x Cao): AA/AAA; Chất liệu: Ni-MH; Xuất xứ (Made in): Trung Quốc; Thời gian sạc đầy: tùy dung lượng pin và bộ sạc; Thời gian sử dụng: <p>Tùy thiết bị và dung lượng pin</p>; Tuổi thọ tối đa: 1200 lần sạc lại; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Hóa đơn; Thời gian bảo hành: 1 Tháng",available,1000,1000,False,False,,hop-4-pin-sac-aa-aaa-beston-dung-luong-cao-sac-lai-nhieu-lan-hang-chinh-hang-p190791221.html?spid=190791223,https://tiki.vn/hop-4-pin-sac-aa-aaa-beston-dung-luong-cao-sac-lai-nhieu-lan-hang-chinh-hang-p190791221.html?spid=190791223,
178787431,"Vòi sen tăng áp Kosko không dùng điện, nhôm nguyên khối, công nghệ tia nước nano mềm dịu làn da",,2428034195682,99000,140000,41000,29,4.6,28,,0,https://salt.tikicdn.com/cache/280x280/ts/product/02/31/4f/8474e8afb587e50a8e68ff550e379934.jpg,KOSKO,886549,KOSKO STORE,9372,7665557152460,Nhà Cửa - Đời Sống,1883,KOSKO Việt Nam là đơn vị sản xuất và phân phối trực tiếp sản phẩm vòi sen tăng áp hạt lọc - ion tạo khoáng mang thương hiệu KOSKO.Vòi sen tăng áp của chúng tôi đã được Cục Sở Hữu Trí Tuệ cũng như các...,"Thương hiệu: KOSKO; Xuất xứ thương hiệu: Việt Nam; Model: Vòi sen cầm tay, vòi sen tắm, vòi sen tăng áp, vòi tắm; Kích thước (Dài x Rộng x Cao): 23 x 15 x 8cm; Chất liệu: Nhôm; Xuất xứ (Made in): Việt Nam; Trọng lượng sản phẩm: 0.4kg; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Điện tử; Thời gian bảo hành: 6 Tháng",available,1000,1000,False,False,,voi-sen-tang-ap-kosko-khong-dung-dien-nhom-nguyen-khoi-cong-nghe-tia-nuoc-nano-mem-diu-lan-da-p178787431.html?spid=178787433,https://tiki.vn/voi-sen-tang-ap-kosko-khong-dung-dien-nhom-nguyen-khoi-cong-nghe-tia-nuoc-nano-mem-diu-lan-da-p178787431.html?spid=178787433,
176598081,Bình giữ nhiệt LocknLock Metro Two Way LHC4274 475ml,,9413822411143,671400,746000,74600,10,4.7,13,,0,https://salt.tikicdn.com/cache/280x280/ts/product/e2/60/81/250d79a79c578cd8f055c5b3b79517b8.jpg,LocknLock,48077,JoyMall LocknLock Chính Hãng,38510,4842307768194,Bình giữ nhiệt,1936,"Bình giữ nhiệt Lock&Lock 475ml Metro Two Way LHC4274 - Hàng chính hãng, có quai xách, đế silicone chống trượt - JoyMallBình giữ nhiệt LocknLock Metro Two Way 475ml đi kèm với một nắp thuận tiện đ...","Thương hiệu: LocknLock; Xuất xứ thương hiệu: Hàn Quốc; Chất liệu: <ul><li>Thân: thép không gỉ Nắp: PP và thép không gỉ</li>
<li>Gioăng: silicone</li>
</ul>; Model: LHC4274; Kích thước (Dài x Rộng x Cao): 73 x 73 x 207 mm; Chất liệu: Thép không gỉ SUS304; Xuất xứ (Made in): Trung Quốc; Màu sắc: Xanh Navy; Trọng lượng sản phẩm: 0.324 kg; Sản phẩm có được bảo hành không?: Không",available,1000,1000,False,False,,binh-giu-nhiet-locknlock-metro-two-way-lhc4274-475ml-p176598081.html?spid=184614190,https://tiki.vn/binh-giu-nhiet-locknlock-metro-two-way-lhc4274-475ml-p176598081.html?spid=184614190,
176059637,"Hộp Pin AAA 1,5V Panasonic R03NT/2S - Hàng chính hãng",,6483478544443,45000,45000,0,0,5,14,,0,https://salt.tikicdn.com/cache/280x280/ts/product/57/ec/5c/083b3817b37e62e223c1e1a7ea6e853c.png,Panasonic,18804,Tuấn Yến HCM,187775,7839821486051,"Pin tiểu, pin sạc",2153,  Pin AAA Panasonic Neo R03NT Carbon viên chính hãng   Pin AAA có kích thước nhỏ hơn pin AA   • Loại pin: Pin than / Zinc-Carbon   • Hãng: Panasonic (Japan)   • Model:pin AAA Panasonic Neo R03NT...,Thương hiệu: Panasonic; Xuất xứ thương hiệu: Indonesia; Xuất xứ (Made in): Indonesia; Sản phẩm có được bảo hành không?: Không,available,1000,1000,False,False,,hop-pin-aaa-1-5v-panasonic-r03nt-2s-hang-chinh-hang-p176059637.html?spid=225947924,https://tiki.vn/hop-pin-aaa-1-5v-panasonic-r03nt-2s-hang-chinh-hang-p176059637.html?spid=225947924,
161302596,Kệ đựng chén bát 2 tầng Inox 304 cao cấp đa năng Hobby home decor KC2F,,7724452583973,939000,999000,60000,6,4.7,6,,0,https://salt.tikicdn.com/cache/280x280/ts/product/be/2c/9b/db7cd2eaed3a0b2df41234a06260c035.jpg,Hobby Home Decor,230607,Hobby Home Decor,20023,4676607280147,Nhà Cửa - Đời Sống,1883,Kệ đựng chén bát 2 tầng Inox 304 cao cấp đa năng Hobby home decor KC2FThông tin kỹ thuật Chất liệu Inox 304 cao cấp không rỉ sétĐây là bảng kệ chén 2 tầng cao cấpTầng 1 thiết kế cho đựng chén...,Thương hiệu: Hobby Home Decor; Xuất xứ thương hiệu: Việt Nam; Chất liệu: <p>Inox 304</p>; Model: KC2F; Xuất xứ (Made in): Trung Quốc; Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Điện tử; Thời gian bảo hành: 12 Tháng,available,1000,1000,False,False,,ke-dung-chen-bat-2-tang-inox-304-cao-cap-hobby-kc2f-tat-ca-trong-1-ke-chen-mau-2-tang-p161302596.html?spid=161302597,https://tiki.vn/ke-dung-chen-bat-2-tang-inox-304-cao-cap-hobby-kc2f-tat-ca-trong-1-ke-chen-mau-2-tang-p161302596.html?spid=161302597,
157508710,Bộ chăn gối văn phòng 3 trong 1 hình thú dễ thương EMA kèm gối luồn tay giữ nhiệt - Tựa lưng - Ngủ trưa - Gối ôm,,6911557279714,280000,280000,0,0,4.8,10,,0,https://salt.tikicdn.com/cache/280x280/ts/product/68/66/75/272277911c185b960152aec7a5bb99dc.jpg,Ema,3955813,Gối nêm Hi-Sleep Store,18299,1519132912098,Gối ôm,23364,MÔ TẢ SẢN PHẨMTên sản phẩm: Bộ chăn gối văn phòng EMA 3 trong 1Chất liệu: Vải nhung ruột bông PPHình dáng: như hình bênKích thước gối: 35x35cmKích thước chăn: 170x100cmMàu sắc:Bộ chăn gối vă...,"Thương hiệu: Ema; Xuất xứ thương hiệu: Việt Nam; Chất liệu: <ul><li><strong>Gối luồn tay:</strong> Vỏ gối làm từ vải nhung mềm cao cấp, ruột gối làm từ bông PP tự nhiên an toàn với sức khỏe</li>
<li><strong>Chăn:</strong> Chăn được làm từ vải nhung mềm cao cấp</li>
</ul>; Hướng dẫn bảo quản: <ul><li><strong>Hướng dẫn bảo quản:</strong> bảo quản nơi khô thoáng</li>
<li><strong>Hướng dẫn vệ sinh:</strong> Chăn và vỏ gối có thể giặt bình thường sau khi đã tháo ruột</li>
</ul>; Hướng dẫn sử dụng: <p> </p>
<p><img style=""margin-left:auto;margin-right:auto;"" src=""https://salt.tikicdn.com/ts/tmp/05/02/bd/2fcc5b3788f95d5547b88eb1276c7b35.jpg"" alt="""" width=""750"" height=""750"" /></p>
<ul><li><strong>Gối:</strong> dùng làm gối ôm, gối luồn tay giữ ấm trong mùa đông hoặc gối tựa lưng, gối ngủ trưa văn phòng</li>
<li><strong>Chăn: </strong>có thể dùng chùm khi ngủ hoặc khi làm việc</li>
</ul>; Kích thước (Dài x Rộng x Cao): 35x35cm; Chất liệu: Bông PP vỏ nhung; Xuất xứ (Made in): Trung Quốc; Sản phẩm có được bảo hành không?: Không",available,1000,1000,False,False,,bo-chan-goi-van-phong-3-trong-1-hinh-thu-de-thuong-ema-kem-goi-luon-tay-giu-nhiet-tua-lung-ngu-trua-goi-om-p157508710.html?spid=200676315,https://tiki.vn/bo-chan-goi-van-phong-3-trong-1-hinh-thu-de-thuong-ema-kem-goi-luon-tay-giu-nhiet-tua-lung-ngu-trua-goi-om-p157508710.html?spid=200676315,
138910757,Bộ Dụng Cụ Nhà Bếp 6P Good Care LocknLock CKT330S01,,2229929774321,594000,1320000,726000,55,5,22,,0,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/de/2b/b8/186ebed19d2f64d3daa7ee9f43bbc58b.jpg,LocknLock,48077,Tiki Trading,1,5191426000579,Phụ kiện nhà bếp khác,2514,"Bộ Dụng Cụ Nhà Bếp 6P Good Care LocknLock CKT330S01 không làm trầy xước nồi và chảo khi lật hoặc xào, nấu thức ăn nhờ vào miếng silicone bọc ở cạnh của các dụng cụ. Được làm từ chất liệu thép không g...","Thương hiệu: LocknLock; Xuất xứ thương hiệu: Hàn Quốc; Chất liệu: Thép không gỉ, silicone, PP, TPR; Model: Không; Xuất xứ (Made in): Trung Quốc; Trọng lượng sản phẩm: 1.08 kg; Sản phẩm có được bảo hành không?: Không",available,1000,1000,False,False,,bo-dung-cu-nha-bep-6p-good-care-locknlock-ckt330s01-p138910757.html?spid=138910758,https://tiki.vn/bo-dung-cu-nha-bep-6p-good-care-locknlock-ckt330s01-p138910757.html?spid=138910758,
122494119,Chậu rửa bát inox 304 đơn 1 hố đúc Pimisi kích thước 6045-4540 cm đầy đủ xi phông loại to và kèm rổ đựng đồ dùng để rửa chén bát gắn được cả âm bàn đá | Hàng chính hãng,,5546165179693,800000,800000,0,0,4.5,28,,0,https://salt.tikicdn.com/cache/280x280/ts/product/6c/6d/68/9f51e5b2e66ff067d65ecf33e2d54077.jpg,Pimisi,5085219,,,,,,"Chào Bạn, có phải Bạn đang muốn tìm hiểu chậu rửa bát inox 304 đơn 1 hố đúc Pimisi, kích thước 6045-4540 cm đầy đủ xi phông loại ống to dùng để rửa chén bát, gắn được cả âm bàn đá. Hàng chính hãng Pim...",,out_of_stock,,,False,False,,chau-rua-bat-inox-304-don-1-ho-duc-pimisi-kich-thuoc-6045-4540-cm-day-du-xi-phong-loai-to-va-kem-ro-dung-do-dung-de-rua-chen-bat-gan-duoc-ca-am-ban-da-hang-chinh-hang-p122494119.html,https://tiki.vn/chau-rua-bat-inox-304-don-1-ho-duc-pimisi-kich-thuoc-6045-4540-cm-day-du-xi-phong-loai-to-va-kem-ro-dung-do-dung-de-rua-chen-bat-gan-duoc-ca-am-ban-da-hang-chinh-hang-p122494119.html,
96175682,"Giường ngủ gấp gọn thông minh NIKITA, Xếp thành ghế SOFA dễ di chuyển",,2464626352500,1689000,1689000,0,0,4.7,206,,0,https://salt.tikicdn.com/cache/280x280/ts/product/52/7a/b6/ee5945d2b45126fa4eb6afae437a9885.jpg,Nikita,254939,NIKITA Official Store,19288,3560090835097,Nội thất phòng ngủ khác,23634,"GIƯỜNG GẤP BA KHÚC NIKITA GB90  I: ƯU ĐIỂM- Giường có lớp đệm dầy vừa đủ cho giấc ngủ thoải mái.-Dưới lớp nệm có lớp ván chống lún, những người ngủ nệm lún bị đau lưng không phải lo về vấn đề nệ...","Tính năng: Giường ngủ, Giường xếp, Ghế Sofa; Thương hiệu: Nikita; Xuất xứ thương hiệu: Nhật Bản; Model: Gấp Ba; Kích thước (Dài x Rộng x Cao): 180x65/75/90/110x26 cm; Chất liệu: Khung thép  sơn tỉnh điện, Vải Coton hoặc vải Nhung; Xuất xứ (Made in): Trung Quốc; Trọng lượng sản phẩm: 15/17/21/25 kg; Tải trọng tối đa: 120 kg; Sản phẩm có được bảo hành không?: Có; Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng; Hình thức bảo hành: Hóa đơn; Thời gian bảo hành: 12 Tháng",available,1000,1000,False,False,,giuong-ngu-gap-gon-thong-minh-nikita-xep-thanh-ghe-sofa-de-di-chuyen-p96175682.html?spid=96175686,https://tiki.vn/giuong-ngu-gap-gon-thong-minh-nikita-xep-thanh-ghe-sofa-de-di-chuyen-p96175682.html?spid=96175686,
83831975,ComBo 3 GIỎ SẮT Treo Chậu Hoa Ban Công Hình Tròn - Màu Đen,,4501957048722,79000,79000,0,0,0,0,,0,https://salt.tikicdn.com/cache/280x280/ts/product/9b/52/37/69d823c31e37a911fc9a00f83f525985.jpg,OEM,111461,Smarthome29,134678,1608075580976,Nhà Cửa - Đời Sống,1883,"       Xin kính chào quý khách hàng đã ghé thăm Shop Cây Cảnh Mini Để Bàn   Màu sắc: Trắng   Kích thước:   Chiều cao tính đến miệng: 11,5cm   Đường kính miệng: 21,5cm   Đường kính đáy: 18,5cm...",Thương hiệu: OEM; Xuất xứ thương hiệu: Việt Nam; Kích thước (Dài x Rộng x Cao): 0; Xuất xứ (Made in): Việt Nam; Sản phẩm có được bảo hành không?: Không,available,1000,1000,False,False,,combo-3-gio-sat-treo-chau-hoa-ban-cong-hinh-tron-mau-den-p83831975.html?spid=108908176,https://tiki.vn/combo-3-gio-sat-treo-chau-hoa-ban-cong-hinh-tron-mau-den-p83831975.html?spid=108908176,
56304066,Kệ để dao kéo nhà bếp inox 304 có khay hứng nước Hobby Home Decor DD25,,9592990590650,229000,299000,70000,23,4.8,39,,0,https://salt.tikicdn.com/cache/280x280/ts/product/c9/df/59/bb363d93585f8eb8ff84e517f24c9acc.jpg,Hobby Home Decor,230607,Hobby Home Decor,20023,3933667892237,Nhà Cửa - Đời Sống,1883,Kệ để dao kéo nhà bếp inox 304 có khay hứng nước Hobby Home Decor DD25Hình ảnh sử dụng sản phẩm về dụng cụ để dao kéo nhà bếp - Hobby KDD25                        Thông ti...,Sản phẩm có được bảo hành không?: Có; Hình thức bảo hành: Điện tử; Thời gian bảo hành: 12 Tháng; Thương hiệu: Hobby Home Decor; Xuất xứ thương hiệu: Việt Nam; Chất liệu: <p>Inox 304</p>; Model: DD25; Kích thước (Dài x Rộng x Cao): 12.5x15.5x25cm; Chất liệu: Inox 304; Xuất xứ (Made in): Trung Quốc; Tính năng: Treo dao kéo nhà bếp,available,1000,1000,False,False,,hop-dung-dao-keo-bang-inox-304-kem-khay-nhua-hung-nuoc-khong-ri-set-nhieu-ngan-hobby-kdd25-p56304066.html?spid=56304067,https://tiki.vn/hop-dung-dao-keo-bang-inox-304-kem-khay-nhua-hung-nuoc-khong-ri-set-nhieu-ngan-hobby-kdd25-p56304066.html?spid=56304067,
23018321,Giá phơi quần áo sắt Xuân Hòa ZA-02-01,,6117510057944,790000,790000,0,0,0,0,,0,https://salt.tikicdn.com/cache/280x280/ts/product/90/80/95/00b17138f47dda3c705356498cabdda9.jpg,Xuân Hòa,182955,Telovietnam,20256,6316327327251,Nhà Cửa - Đời Sống,1883,hiện nay là sản phẩm không thể thiếu trong mỗi gia đình. Dù là không gian phơi rộng hay hẹp thì những sản phẩm như giá phơi đồ ZA-02-01 Xuân Hòa đều có thể đáp ứng được. Đặc điểm cấu tạo nổi bật:G...,Thương hiệu: Xuân Hòa; Xuất xứ thương hiệu: Việt Nam; Kích thước (Dài x Rộng x Cao): 15x140cm; Xuất xứ (Made in): Việt Nam,available,1000,1000,False,False,,gia-phoi-quan-ao-sat-xuan-hoa-za-02-01-p23018321.html?spid=33341585,https://tiki.vn/gia-phoi-quan-ao-sat-xuan-hoa-za-02-01-p23018321.html?spid=33341585,
278962463,Vỏ Hột Quẹt Bật Lửa Khò Guang 1 Tia Độc Lạ Có Nắp Bật Dùng Gas Cao Cấp - Mẫu Mới Có Nút Chỉnh To Nhỏ Lửa,,8316682427038,67850,67850,0,0,4.5,2,,0,https://salt.tikicdn.com/cache/280x280/ts/product/55/45/6d/32a1f18e13dbd0cff3e78ab741fa5c44.jpg,OEM,111461,SocpiStore,66824,1239305266482,Root,2,*LƯU Ý: Sản phẩm là Hộp Quẹt Bật Lửa KHÔNG CHỨA XĂNG/GAS. Quý khách nhận hàng vui lòng nạp thêm xăng/gas vào để sử dụng. Xin Cám ơn!*LƯU Ý: Sản phẩm là Hộp Quẹt Bật Lửa KHÔNG CHỨA XĂNG/GAS. Quý khách...,Sản phẩm có được bảo hành không?: Không; Thương hiệu: OEM; Xuất xứ thương hiệu: China; Kích thước (Dài x Rộng x Cao): 7x5x3 cm; Xuất xứ (Made in): China,available,1000,1000,False,False,,vo-hot-quet-bat-lua-kho-guang-1-tia-doc-la-co-nap-bat-dung-gas-cao-cap-mau-moi-co-nut-chinh-to-nho-lua-p278962463.html?spid=277525064,https://tiki.vn/vo-hot-quet-bat-lua-kho-guang-1-tia-doc-la-co-nap-bat-dung-gas-cao-cap-mau-moi-co-nut-chinh-to-nho-lua-p278962463.html?spid=277525064,
